2025-02-25 10:42:58,348 - __main__ - INFO - PubMed 논문 처리 중: 삼두근, 41/50
2025-02-25 10:43:03,078 - __main__ - INFO - PubMed 검색 시작: 삼두근, 검색어: 'triceps brachii AND back arm stretching'
2025-02-25 10:43:03,449 - __main__ - INFO - PubMed 검색 결과: 삼두근, 3개 논문 ID 발견
2025-02-25 10:43:03,449 - __main__ - INFO - PubMed 논문 처리 중: 삼두근, 1/3
2025-02-25 10:43:07,705 - __main__ - INFO - PubMed 검색 시작: 전완근, 검색어: 'forearm muscles AND forearm stretching'
2025-02-25 10:43:08,099 - __main__ - INFO - PubMed 검색 결과: 전완근, 50개 논문 ID 발견
2025-02-25 10:43:08,099 - __main__ - INFO - PubMed 논문 처리 중: 전완근, 1/50
2025-02-25 10:43:11,314 - __main__ - INFO - PubMed 논문 처리 중: 전완근, 11/50
2025-02-25 10:43:14,164 - __main__ - INFO - PubMed 논문 처리 중: 전완근, 21/50
2025-02-25 10:43:16,907 - __main__ - INFO - PubMed 논문 처리 중: 전완근, 31/50
2025-02-25 10:43:20,324 - __main__ - INFO - PubMed 논문 처리 중: 전완근, 41/50
2025-02-25 10:43:24,135 - __main__ - INFO - PubMed 검색 시작: 전완근, 검색어: 'forearm muscles AND wrist stretching'
2025-02-25 10:43:24,514 - __main__ - INFO - PubMed 검색 결과: 전완근, 50개 논문 ID 발견
2025-02-25 10:43:24,514 - __main__ - INFO - PubMed 논문 처리 중: 전완근, 1/50
2025-02-25 10:43:27,357 - __main__ - INFO - PubMed 논문 처리 중: 전완근, 11/50
2025-02-25 10:43:29,948 - __main__ - INFO - PubMed 논문 처리 중: 전완근, 21/50
2025-02-25 10:43:33,238 - __main__ - INFO - PubMed 논문 처리 중: 전완근, 31/50
2025-02-25 10:43:35,937 - __main__ - INFO - PubMed 논문 처리 중: 전완근, 41/50
2025-02-25 10:43:42,574 - __main__ - INFO - PubMed 검색 시작: 승모근, 검색어: 'trapezius AND trapezius stretching'
2025-02-25 10:43:42,958 - __main__ - INFO - PubMed 검색 결과: 승모근, 50개 논문 ID 발견
2025-02-25 10:43:42,958 - __main__ - INFO - PubMed 논문 처리 중: 승모근, 1/50
2025-02-25 10:43:46,982 - __main__ - INFO - PubMed 논문 처리 중: 승모근, 11/50
2025-02-25 10:43:51,021 - __main__ - INFO - PubMed 논문 처리 중: 승모근, 21/50
2025-02-25 10:43:53,831 - __main__ - INFO - PubMed 논문 처리 중: 승모근, 31/50
2025-02-25 10:43:56,443 - __main__ - INFO - PubMed 논문 처리 중: 승모근, 41/50
2025-02-25 10:44:00,155 - __main__ - INFO - PubMed 검색 시작: 승모근, 검색어: 'trapezius AND neck shoulder stretching'
2025-02-25 10:44:00,561 - __main__ - INFO - PubMed 검색 결과: 승모근, 26개 논문 ID 발견
2025-02-25 10:44:00,561 - __main__ - INFO - PubMed 논문 처리 중: 승모근, 1/26
2025-02-25 10:44:04,116 - __main__ - INFO - PubMed 논문 처리 중: 승모근, 11/26
2025-02-25 10:44:08,467 - __main__ - INFO - PubMed 논문 처리 중: 승모근, 21/26
2025-02-25 10:44:14,033 - __main__ - INFO - 데이터 수집 완료: 1190개 항목
2025-02-25 10:44:14,033 - __main__ - INFO - 결과 저장 완료: data/raw/muscle_data_20250225_104413.json
